%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
3236565000000,78,3236550000000,map,1.35037586022,4.31777841433,0.0,0.0,0.0,0.779156699183,0.626829193735,0.0199695562836,0.00602888544109,0.0,0.0,0.0,0.0,0.00602888544109,0.00760662818178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003000601077
3237486000000,79,3237470000000,map,1.3032067622,4.49077934489,0.0,0.0,0.0,0.839827282171,0.542853696793,0.0197708793592,0.00630814010896,0.0,0.0,0.0,0.0,0.00630814010896,0.00858899217791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00256035964094
3238527000000,80,3238500000000,map,1.23395939651,4.63569992256,0.0,0.0,0.0,0.89013498923,0.455696939806,0.0190318985147,0.0061604882055,0.0,0.0,0.0,0.0,0.0061604882055,0.00951412853948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00264404865603
3239613000000,81,3239592000000,map,1.11063724881,4.74220883471,0.0,0.0,0.0,0.932316005167,0.361644668852,0.0183997904909,0.00528118116276,0.0,0.0,0.0,0.0,0.00528118116276,0.00906130816184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255405001552
3241913000000,82,3241885000000,map,0.852483809297,4.89756666014,0.0,0.0,0.0,0.945052839747,0.326917619723,0.0176152212912,0.0051669676501,0.0,0.0,0.0,0.0,0.0051669676501,0.00903327783523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265394742145
3244196000000,83,3244180000000,map,0.598233427232,5.06602502016,0.0,0.0,0.0,0.959075750834,0.28314961445,0.0165533259845,0.00436126079584,0.0,0.0,0.0,0.0,0.00436126079584,0.00982906443892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247076088798
3246384000000,84,3246373000000,map,0.334572202459,5.20025245462,0.0,0.0,0.0,0.966231008918,0.25767739017,0.0153401742454,0.00299509016393,0.0,0.0,0.0,0.0,0.00299509016393,0.00972480042091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00204796061875
3248664000000,85,3248646000000,map,0.0904738570648,5.34569272711,0.0,0.0,0.0,0.967816628573,0.251656459202,0.0162918758215,0.00299854665321,0.0,0.0,0.0,0.0,0.00299854665321,0.00967112820008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207821910722
3250903000000,86,3250859000000,map,-0.157681513316,5.45714725135,0.0,0.0,0.0,0.971268352271,0.237986948964,0.0147438432279,0.00262445228395,0.0,0.0,0.0,0.0,0.00262445228395,0.0106164984337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00226490672687
3253107000000,87,3253094000000,map,-0.411256153015,5.58950762984,0.0,0.0,0.0,0.981801844746,0.189908234822,0.0150595122715,0.0036912552066,0.0,0.0,0.0,0.0,0.0036912552066,0.0111260341356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00236960946325
